year,state,headingCode,heading,metricFOB
2023,Santa Catarina,9030,"Osciloscópios, analisadores de espectro e outros instrumentos e aparelhos para medida ou controlo de grandezas elétricas; instrumentos e aparelhos para medida ou detecção de radiações alfa, beta, gama, X, cósmicas ou outras radiações ionizantes",2198036
2023,Não Declarada,8407,"Motores de pistão, alternativo ou rotativo, de ignição por faísca (motores de explosão)",2197768
2023,Rio Grande do Sul,8473,"Partes e acessórios (exceto estojos, capas e semelhantes), reconhecíveis como exclusiva ou principalmente destinados às máquinas e aparelhos das posições 8469 a 8472",2196788
2023,Rio Grande do Sul,8455,Laminadores de metais e seus cilindros,2191677
2023,Goiás,3006,Preparações e artigos farmacêuticos indicados na Nota 4 do presente capítulo,2189929
2023,Piauí,0713,"Legumes de vagem, secos, em grão, mesmo pelados ou partidos",2187248
2023,Paraná,8501,"Motores e geradores, elétricos, exceto os grupos electrogéneos",2180270
2023,Pernambuco,4101,"Couros e peles em bruto de bovinos (incluindo os búfalos) ou de equídeos (frescos, ou salgados, secos, tratados pela cal, « piclados » ou conservados de outro modo, mas não curtidos, nem apergaminhados nem preparados de outro modo), mesmo depilados ou div",2174937
2023,Mato Grosso,3823,Ácidos gordos monocarboxílicos industriais; óleos ácidos de refinação; alcoóis gordos industriais,2170348
2023,Santa Catarina,7605,Fios de alumínio,2166181
2023,Sergipe,8516,"Aquecedores elétricos de água, incluídos os de imersão; aparelhos elétricos para aquecimento de ambientes, do solo ou para usos semelhantes; aparelhos electrotérmicos para arranjos do cabelo (por exemplo: secadores de cabelo, frisadores, aquecedores de ",2165154
2023,Goiás,9602,"Matérias vegetais ou minerais de entalhar, trabalhadas, e suas obras",2158037
2023,Ceará,8503,Partes reconhecíveis como destinadas às máquinas das posições 8501 ou 8502,2153806
2023,Rio de Janeiro,1520,"Glicerol em bruto; águas e lixívias, glicéricas",2151633
2023,Sergipe,0805,"Citrinos, frescos ou secos",2151485
2023,Pernambuco,2208,"Álcool etílico não desnaturado, com um teor alcoólico em volume inferior a 80 % vol; aguardentes, licores e outras bebidas espirituosas",2150157
2023,São Paulo,3405,"Pomadas e cremes para calçado, encáusticos, preparações para dar brilho a pinturas de carroçarias, vidros ou metais, pastas e pós para arear e preparações semelhantes [mesmo apresentados em papel, pastas (ouates), feltros, falsos tecidos, plástico ou borr",2149339
2023,Espírito Santo,0805,"Citrinos, frescos ou secos",2148297
2023,Rio de Janeiro,8549,"Desperdícios e resíduos, e sucata, elétricos e eletrônicos",2147596
2023,Paraná,8480,"Caixas de fundição; placas de fundo para moldes; modelos para moldes; moldes para metais (exceto lingoteiras), carbonetos metálicos, vidro, matérias minerais, borracha ou plástico",2143073
2023,Piauí,2932,Compostos heterocíclicos exclusivamente de hetero-átomo(s) de oxigénio,2141552
2023,Minas Gerais,8482,"Rolamentos de esferas, de roletes ou de agulhas",2136930
2023,Espírito Santo,8427,"Empilhadores; outros veículos para movimentação de carga e semelhantes, equipados com dispositivo de elevação",2136576
2023,Rio Grande do Norte,0507,"Marfim, carapaças de tartaruga, barbas, incluídas as franjas, de baleia ou de outros mamíferos marinhos, chifres, galhadas, cascos, unhas, garras e bicos, em bruto ou simplesmente preparados, mas não cortados em forma determinada; pós e desperdícios desta",2135177
2023,Rio Grande do Sul,4412,"Madeira contraplacada ou compensada, madeira folheada, e madeiras estratificadas semelhantes",2134831
2023,Paraná,0714,"Raízes de mandioca, de araruta e de salepo, topinambos, batatas-doces e raízes ou tubérculos semelhantes, com elevado teor de fécula ou de inulina, frescos, refrigerados, congelados ou secos, mesmo cortados em pedaços ou em pellets; medula de sagueiro",2130220
2023,Pernambuco,1902,"Massas alimentícias, mesmo cozidas ou recheadas (de carne ou de outras substâncias) ou preparadas de outro modo, tais como esparguete, macarrão, aletria, lasanha, nhoque, raviole e canelone; cuscuz, mesmo preparado",2129333
2023,São Paulo,8451,"Máquinas e aparelhos (exceto as máquinas da posição 8450), para lavar, limpar, espremer, secar, passar, prensar (incluídas as prensas fixadoras), branquear, tingir, para apresto e acabamento, para revestir ou impregnar fios, tecidos ou obras de matérias ",2129129
2023,Santa Catarina,7216,Perfis de ferro ou aço não ligado,2127042
2023,Paraná,2302,"Sêmeas, farelos e outros resíduos, mesmo em pellets, da peneiração, moagem ou de outros tratamentos de cereais ou de leguminosas",2117679
2023,Amazonas,9609,"Lápis (exceto os da posição 9608), minas, pastéis, carvões, gizes para escrever ou desenhar e gizes de alfaiate",2112596
2023,Rio de Janeiro,9015,"Instrumentos e aparelhos de geodesia, topografia, agrimensura, nivelamento, fotogrametria, hidrografia, oceanografia, hidrologia, meteorologia ou de geofísica, exceto bússolas; telémetros",2111432
2023,Mato Grosso do Sul,3505,"Dextrina e outros amidos e féculas modificados (por exemplo: amidos e féculas pré-gelatinizados ou esterificados); colas à base de amidos ou de féculas, de dextrina ou de outros amidos ou féculas modificados",2105382
2023,Paraná,6506,"Outros chapéus e artefactos de uso semelhante, mesmo guarnecidos",2102888
2023,Paraná,1104,"Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos",2101967
2023,Bahia,3902,"Polímeros de propileno ou de outras olefinas, em formas primárias",2094074
2023,Minas Gerais,8602,Outras locomotivas e locotractores; tênderes,2090000
2023,Amapá,2009,"Sumos de frutas (incluídos os mostos de uvas) ou de produtos hortícolas, não fermentados, sem adição de álcool, com ou sem adição de açúcar ou de outros edulcorantes",2089154
2023,Rio Grande do Sul,8213,"Tesouras e suas lâminas, de metais comuns",2082857
2023,Rio Grande do Sul,6506,"Outros chapéus e artefactos de uso semelhante, mesmo guarnecidos",2082678
2023,Rio Grande do Sul,7315,"Correntes, cadeias, e suas partes, de ferro fundido, ferro ou aço",2068763
2023,Paraná,1103,"Grumos, sêmolas e pellets, de cereais",2066215
2023,São Paulo,0701,"Batatas, frescas ou refrigeradas",2065343
2023,São Paulo,4201,"Artigos de seleiro ou de correeiro para animais, de quaisquer matérias",2063721
2023,Pernambuco,8479,"Máquinas e aparelhos, mecânicos, com função própria, não especificados nem compreendidos em outras posições deste capítulo",2061023
2023,Paraná,3305,Preparações capilares,2060399
2023,Rio Grande do Sul,8208,"Facas e lâminas cortantes, para máquinas ou para aparelhos mecânicos",2060204
2023,Santa Catarina,6105,"Camisas de malha, de uso masculino",2058106
2023,Roraima,1006,Arroz,2056902
2023,São Paulo,2920,"Ésteres de outros ácidos inorgânicos de não-metais (exceto os ésteres de halogenetos de hidrogénio) e seus sais; seus derivados halogenados, sulfonados, nitrados ou nitrosados",2051436
2023,Rio de Janeiro,8422,"Máquinas de lavar louça; máquinas e aparelhos para limpar ou secar garrafas ou outros recipientes; máquinas e aparelhos para encher, fechar, rolhar ou rotular garrafas, caixas, latas, sacos ou outros recipientes; máquinas e aparelhos para capsular garrafa",2044181
2023,Santa Catarina,8484,"Juntas metaloplásticas; jogos ou sortidos de juntas de composições diferentes, apresentados em bolsas, envelopes ou embalagens semelhantes; juntas de vedação mecânicas",2042337
2023,São Paulo,8510,"Aparelhos ou máquinas de barbear e máquinas de cortar o cabelo ou de tosquiar e aparelhos ou máquinas de depilar, de motor eléctrico incorporado",2042089
2023,Minas Gerais,7010,"Garrafões, garrafas, frascos, boiões, vasos, embalagens tubulares, ampolas e outros recipientes de vidro próprios para transporte ou embalagem; boiões de vidro, para conserva; rolhas, tampas e outros dispositivos de uso semelhante, de vidro",2035996
2023,Espírito Santo,7404,"Desperdícios e resíduos, de cobre",2035817
2023,Rio de Janeiro,4403,"Madeira em bruto, mesmo descascada, desalburnada ou esquadriada",2032473
2023,Minas Gerais,6104,"Fatos de saia-casaco, conjuntos, casacos, vestidos, saias, saias-calças, calças, jardineiras, bermudas e calções (shorts) (exceto de banho), de malha, de uso feminino",2030555
2023,São Paulo,1211,"Plantas, partes de plantas, sementes e frutos, das espécies utilizadas principalmente em perfumaria, medicina ou como insecticidas, parasiticidas e semelhantes, frescos ou secos, mesmo cortados, triturados ou em pó",2025960
2023,São Paulo,3918,"Revestimentos de pavimentos, de plástico, mesmo auto-adesivos, em rolos ou em forma de ladrilhos ou de mosaicos; revestimentos de paredes ou de tectos, de plásticos, definidos na Nota 9 do presente capítulo",2011029
2023,Amazonas,4409,"Madeira (incluídos os tacos e frisos para soalhos, não montados) perfilada (com espigas, ranhuras, filetes, entalhes, chanfrada, com juntas em V, com cercadura, boleada ou semelhantes) ao longo de uma ou mais bordas, faces ou extremidades, mesmo aplainada",2010271
2023,Goiás,8543,"Máquinas e aparelhos, elétricos, com função própria, não especificados nem compreendidos em outras posições do presente capítulo",2009814
2023,Paraná,2915,"Ácidos monocarboxílicos acíclicos saturados e seus anidridos, halogenetos, peróxidos e peroxiácidos; seus derivados halogenados, sulfonados, nitrados ou nitrosados",2007990
2023,Rio de Janeiro,8542,Circuitos integrados e microconjuntos electrónicos,2005972
2023,Paraná,4013,Câmaras-de-ar de borracha,2000814
2023,Paraná,7604,"Barras e perfis, de alumínio",2000017
2023,Rio Grande do Sul,9504,"Artigos para jogos de salão, incluídos os jogos com motor ou outro mecanismo, os bilhares, as mesas especiais para jogos de casino e os jogos de paulitos automáticos (boliche, por exemplo)",1999857
2023,Paraná,7608,Tubos de alumínio,1993064
2023,Espírito Santo,7216,Perfis de ferro ou aço não ligado,1989431
2023,Paraná,1501,Gorduras de porco (incluindo a banha) e gordura de aves,1988903
2023,Goiás,1404,Produtos vegetais não especificados nem compreendidos noutras posições,1988007
2023,Santa Catarina,6110,"Camisolas e pulôveres, cardigans, coletes e artigos semelhantes, de malha",1987790
2023,Rio de Janeiro,8462,"Máquinas-ferramentas (incluídas as prensas) para forjar ou estampar, martelos, martelos-pilões e martinetes, para trabalhar metais; máquinas- -ferramentas (incluídas as prensas) para enrolar, arquear, dobrar, endireitar, aplanar, cisalhar, puncionar ou ch",1984567
2023,Santa Catarina,5207,"Fios de algodão (exceto linhas para costurar), acondicionados para venda a retalho",1984110
2023,Bahia,2847,"Peróxido de hidrogênio (água oxigenada), mesmo solidificado com ureia",1980596
2023,São Paulo,5902,"Telas para pneumáticos fabricadas com fios de alta tenacidade de nylon ou de outras poliamidas, de poliésteres ou de raiom de viscose",1980191
2023,Santa Catarina,0202,"Carnes de animais da espécie bovina, congeladas",1979759
2023,Paraná,8402,"Caldeiras de vapor (geradores de vapor), excluídas as caldeiras para aquecimento central concebidas para produção de água quente e vapor de baixa pressão; caldeiras denominadas « de água sobreaquecida »",1979680
2023,Santa Catarina,1806,Chocolate e outras preparações alimentícias contendo cacau,1978628
2023,Ceará,0804,"Tâmaras, figos, ananases (abacaxis), abacates, goiabas, mangas e mangostões, frescos ou secos",1977530
2023,Rio Grande do Sul,4303,"Vestuário, seus acessórios e outros artefactos de peles com pêlo",1976998
2023,Santa Catarina,8482,"Rolamentos de esferas, de roletes ou de agulhas",1974180
2023,Rio Grande do Sul,8423,"Aparelhos e instrumentos de pesagem, incluídas as básculas e balanças para verificar peças fabricadas, excluídas as balanças sensíveis a pesos não superiores a 5 cg; pesos para quaisquer balanças",1973236
2023,São Paulo,4822,"Carretéis, bobinas, tubos, canelas e suportes semelhantes, de pasta de papel, papel ou cartão, mesmo perfurados ou endurecidos",1960345
2023,Não Declarada,2519,"Carbonato de magnésio natural (magnesite); magnésia electrofundida; magnésia calcinada a fundo (sinterizada), mesmo contendo pequenas quantidades de outros óxidos adicionados antes da sinterização; outro óxido de magnésio, mesmo puro",1957352
2023,Tocantins,1502,"Gorduras de animais das espécies bovina, ovina ou caprina, exceto as da posição 1503",1953758
2023,Rio Grande do Sul,3002,"Sangue humano; sangue animal preparado para usos terapêuticos, profilácticos ou de diagnóstico; anti-soros, outras fracções do sangue, produtos imunológicos modificados, mesmo obtidos por via biotecnológica; vacinas, toxinas, culturas de microrganismos (e",1950523
2023,São Paulo,8609,"Contêineres, incluindo os de transporte de fluidos, especialmente concebidos e equipados para um ou vários meios de transporte",1950004
2023,Paraná,1301,"Goma-laca; gomas, resinas, gomas-resinas e oleorresinas (bálsamos por exemplo), naturais",1946548
